id,hate
930122731953250310,yes
930122731802251264,no
930122200841154562,no
930121794299875328,no
930121515252764672,no
930121003623165955,no
930120932936634370,yes
930120811213676545,yes
930119525877604352,yes
930118722051768320,no
930118367343775745,yes
930116224872304640,no
930116141942493184,no
930115168452870144,no
930115152313225218,yes
930114717355593729,no
930114263120863232,no
930113656506986497,yes
930113425648340995,yes
930113266910728193,no
930113118587506688,no
930112240988164098,yes
930111540925206528,no
930110257598169088,no
930109141493874694,yes
930107885643882496,no
930106741504737282,yes
930106732885536768,no
930106107137331200,yes
930104925031403520,yes
930104911370555392,yes
930104610345365504,yes
930104486345039872,yes
930104351263285248,yes
930104321034850304,yes
930104313887719424,yes
930103269917102081,yes
930102776696311808,no
930102321211682816,no
930101274393088003,yes
930101235872681984,no
930100965700710400,yes
930100246276960261,yes
930100230946729984,yes
930099729685516289,no
930099659648970752,yes
930099602988158978,yes
930099433089454080,yes
930098378196815873,yes
930097991280668672,yes
930097377180045312,yes
930097086338682880,yes
930096630661042177,no
930095625504526336,yes
930095582743588866,yes
930095401239302144,yes
930095059730681857,no
930094691680440325,yes
930094464097505280,no
930093194393645056,no
930093125439279104,yes
930093092216168449,no
930092900813361152,no
930092841514217472,no
930092830743318530,no
930092774409625600,yes
930092594822041601,yes
930092543383080960,no
930092389548601346,no
930092028859506688,yes
930091320269524992,yes
930090949237145600,yes
930090431555268608,no
930090423984332801,yes
930090154810839041,yes
930089823972528128,no
930089641826508802,yes
930089194545930240,yes
930089155236847616,yes
930088910822264832,yes
930088746678185985,yes
930088628008685568,yes
930087861029924865,no
930087484486242305,no
930086414871683073,no
930086399667261441,yes
930085546394832896,no
930084747421933568,no
930084587639844865,yes
930083777094746114,no
930082548448944129,yes
930081610120204288,no
930079893676810240,no
930077006657617920,yes
930076179251564544,yes
930075172421472256,yes
930074989168136192,no
930074673613811712,no
930074671579631617,yes
930073676023779328,no
930073621351026688,no
930071351720898562,no
930070804003422208,yes
930070647157518339,no
930069089766334464,yes
930068860320940032,no
930068694620954624,yes
930068422293037056,yes
930068326193205248,yes
930068260665651201,yes
930066604326518789,no
930066172556570624,yes
930066046362537984,no
930065421675278336,no
930065382282539008,no
930065380382568448,yes
930065375756210177,yes
930063793136259073,no
930063666891849729,yes
930063568665530369,no
930063257456476161,no
930061932001886208,yes
930061613524226048,yes
930061583937613824,no
930061497115578369,no
930061219792343040,yes
930060408483926018,yes
930060357728694272,yes
930060234558726145,yes
930059798917378048,yes
930059478153748480,no
930058983704014848,yes
930057938051493888,no
930057890970394624,yes
930055945534787585,yes
930055389873307648,yes
930054131917688832,yes
930053494005956609,yes
930051814640291840,no
930051521210920961,no
930050984201424896,yes
930050856636076032,yes
930050581921705984,no
930049834459062272,yes
930049363388362752,yes
930049071229874176,yes
930049059808841728,yes
930047826444406784,no
930047659922075649,no
930047118307405824,yes
930046817949151233,yes
930045533175144455,no
930045408260317184,no
930044328293965824,no
930043114886258688,yes
930042581311983616,no
930042067165896704,yes
930041690169241601,yes
930041489505230848,no
930041316662218753,yes
930040888788701185,yes
930040490673823744,yes
930040107058548736,yes
930039318034477056,no
930038901502246912,yes
930038771042652160,yes
930038104093839361,yes
930037697015697408,yes
930037501825253376,yes
930037408367890432,no
930036485453205504,no
930036386056503296,yes
930036283396763648,no
930036047563632641,yes
930035962289311744,yes
930035897558593537,yes
930034665251131392,no
930032441485676544,yes
930032342974062593,no
930032303207829504,yes
930032025926594561,yes
930031800465940485,yes
930031601953763330,yes
930030927845187584,no
930030829195153409,yes
930029847308578816,no
930029474489491466,yes
930029266095484929,yes
930029253244186624,yes
930029196927258624,no
930029111732523008,no
930028862775398401,no
930028251984089088,no
930027706342887424,no
930027543771697152,no
930026762221826049,no
930026687344943105,no
930026382507282432,yes
930026207957192704,yes
930025877785796608,yes
930025296484585472,yes
930025038044192774,no
930024823111241728,yes
930024708304666624,no
930024630789836803,yes
930024535805648896,yes
930023793942237184,yes
930579840704663552,yes
930579504308932608,no
930577048384438273,no
930572624274624512,no
930572217234219008,no
930571530349826053,yes
930570045704548362,no
930567517340397568,no
930566988178456576,no
930566546241581061,yes
930560839416938496,yes
930560611703910400,no
930559675980009472,yes
930559259384872960,no
930557723976101889,no
930556901338832896,yes
930556833336643584,no
930555954847813632,no
930555599909281797,no
930550630896324611,no
930545312762073088,no
930544989419069447,no
930543804121202688,no
930543120823078912,yes
930543031975010304,no
930542356742451200,no
930539770131857408,yes
930537559062663168,no
930536972233428992,no
930536747116544000,no
930536150237896704,no
930536070806163457,no
930533646834036736,yes
930533478009114624,yes
930532310138617862,no
930531174031687681,yes
930529622017691649,no
930529526739865600,no
930528432252956672,no
930527525582893056,yes
930526691369406467,no
930525892027256835,no
930525749789966336,no
930523604932063232,no
930521731302862851,yes
930521676495847425,no
930521438196584448,yes
930521021995802624,no
930520576267112448,no
930519647782350848,yes
930518960436637696,no
930518788830908416,no
930517538223591424,no
930516866489049088,no
930516864819703808,no
930516748192960513,no
930514597207072769,yes
930513150738300929,no
930512007601692672,yes
930511929717723136,no
930511347716186112,no
930511203994161154,no
930510804386025472,no
930509594585174018,no
930509113695580161,no
930509083047755777,no
930508578619908097,no
930507945623851008,no
930507841403867136,yes
930506812398407681,no
930506484068372481,no
930506192962707456,no
930505745245892614,no
930505025629163520,no
930504818828853248,yes
930504190480257026,yes
930503236628373504,no
930502508849582080,no
930502479539789825,yes
930502329228460032,no
930502233220841472,no
930501020215664642,no
930500243694718976,no
930498795497955328,no
930498706931179521,no
930496277170835461,no
930492733155872768,no
930491959411728385,no
930491604590383105,no
930490142015373312,yes
930489281914855424,no
930488686239723521,no
930488184886132736,no
930487008321048577,yes
930486846995550208,no
930486266906513408,no
930485838735056896,no
930485643959873536,no
930485368545267713,yes
930484810451226626,no
930484090813415424,no
930483057576038400,yes
930482509195960320,no
930480901401833472,yes
930476105919750144,no
930475131452973057,yes
930473853301780481,no
930470967683551232,no
930470781590622208,no
930470143485927424,no
930466178375536640,no
930463342522781698,no
930462565867642882,no
930461397175201793,no
930460845146038278,no
930460536021635072,yes
930458836711952384,no
930457041658941440,no
930456549197254656,no
930455717009608704,no
930455463845605376,no
930454311028617216,no
930453984950833153,no
930453117774258176,no
930452269031714821,yes
930452077553254400,no
930451562350174208,no
930450116422578178,yes
930446757049372672,no
930446465154945026,no
930445834143064064,no
930444662464278530,no
930444468246990848,no
930444152197787648,no
930443706175549441,no
930443674961498112,no
930443319385174016,no
930442921693900800,no
930442474933321728,no
930440802978992128,no
930440377542369281,yes
930439826264002560,no
930439753626980353,no
930437982355673089,yes
930437798531825665,no
930437388932976640,no
930436829945483264,yes
930433198085074944,no
930432854751924224,no
930431925856194560,no
930430477558837248,no
930429772659937280,no
930429688748666881,yes
930429482103726085,no
930428095991025665,yes
930427294849564672,yes
930426048780660736,no
930423068727627776,no
930422169015857152,no
930420121251778560,no
930419207832993793,no
930418584903454721,no
930418072200138752,no
930418052965044224,yes
930417568975814659,no
930415841602080768,no
930414157131931651,no
930413257365639168,no
930412940846608384,no
930412832700731392,yes
930412536557600768,no
930412377924952064,no
930411935123886080,yes
930409206141865985,no
930407554580209664,no
930403197184888832,no
930402686943539200,yes
930401428434067456,no
930397770418151424,yes
930397477886464001,no
930396763420274689,no
930394880756670469,yes
930394198850883584,yes
930394066759634945,no
930393657236127744,yes
930392394197020674,no
930390531934433283,yes
930388985192599552,yes
930387297949843456,no
930387087957905409,yes
930386571345432577,yes
930384258987851776,yes
930383335158894592,no
930383098574929920,no
930381855874060290,yes
930380220166746112,no
930377715672330240,no
930376827545071622,no
930376670992830464,no
930374712655601664,no
930372574797815808,no
930371797261922304,no
930370041727602688,no
930369671521595393,no
930369184759992325,no
930367561665073152,yes
930365652589793280,no
930362595030257664,no
930359599403864069,no
930359309044797440,yes
930357288392634368,no
930356679010594817,yes
930355373898379265,no
930354594265403392,no
930353980009603072,no
930346130482835456,no
930344781263368193,no
930342510387453953,no
930340838663774208,no
930340798239006720,no
930340362454908929,yes
930339934195548160,no
930338715356008448,yes
930336380210860032,yes
930334641407627264,no
930333866019172352,no
930332936070610944,no
930332901669031938,yes
930332645266833408,no
930331604014239746,no
930328589668675584,no
930325804038475778,yes
930322190330974208,no
930321975079329794,yes
930320069091123200,no
930316025702346752,yes
930315456224858112,no
930314567158239233,no
930313694222970880,no
930313049461919744,no
930312830187921408,yes
930311618386415618,no
930305993363378176,no
930305252615770112,no
930304181784793088,no
930302397058035712,no
930301158463295488,no
930300435868594176,no
930294335874260992,no
930291990545293312,no
930288016190509062,no
930287243431989248,no
930285816768802816,no
930285684245585920,no
930285658580701184,no
930285441189892097,no
930284195989147648,no
930284195666153472,no
930283731138568193,yes
930283715670011904,no
930283535910481921,yes
930283164710391811,no
930282156303241216,no
930274304167698432,no
930271191201435648,no
930270857351622657,yes
930270625285005312,no
930269095584464896,no
930264778169298944,no
930255257682227201,no
930250358470991877,no
930248625304858629,no
930245381367255041,no
930238704844771328,no
930233877393739776,yes
930233007138623488,no
930228634648006656,no
930223567379234816,no
930222786269843456,no
930221905008889856,no
930221726436380673,yes
930217635488428034,no
930212808251379714,no
930210718900674560,no
930209856564420608,no
930207743323115520,no
930207455388323847,yes
930206459421511680,no
930205957006782469,yes
930205814496858113,yes
930205774084755456,no
930202722132987904,no
930201471525818370,no
930200223644880897,yes
930199312008704001,no
930199244983668741,yes
930199213258018819,yes
930197213074067456,no
930197207088758784,yes
930195787321049088,yes
930191381313871873,no
930191374418415617,no
930190519061409792,no
930189911919071235,no
930184708939505664,yes
930184307087495168,no
930183589437886464,yes
930181874713968640,no
930177988783730694,yes
930177618665771010,yes
930174598854868992,no
930172575262691331,no
930172319112335360,no
930171778235813889,no
930171362710302722,yes
930170786148646912,no
930170461849309185,yes
930169315751616512,no
930169281165148161,no
930167830078808065,no
930167642954129418,no
930166785931907073,no
930165832247926784,yes
930165714031439873,no
930165396820328448,no
930164540280582144,yes
930163897688092673,no
930163746558939136,no
930162132972339201,yes
930161667731845120,no
930161657334194177,no
930161324340011009,no
930159466955276289,yes
930158366139305985,no
930158210140565506,no
930158200317513729,no
930157315587760129,no
930156956765052931,no
930156230215131137,yes
930155825267642370,yes
930154612690182150,no
930153905853517824,yes
930153179165155328,no
930152597926932480,yes
930150495930454016,yes
930150260219006977,no
930150088722272265,yes
930149262503051264,yes
930147553781444609,no
930146828242341889,no
930146529737879554,no
930144664526770176,no
930140993902522368,no
930140825895481344,no
930138496886599682,no
930138468126216193,no
930138345891655681,no
930138342515204098,no
930137688031748097,no
930137587603394561,no
930137500630183936,no
930136765209432064,yes
930134967010709504,no
930134414818004993,yes
930133768496664576,no
930133392242376704,no
930132248241860608,no
930132148534816768,no
930131631003787264,yes
930130122086277120,yes
930129233665544193,no
930128481115140101,yes
930126271564181504,no
930126121127022597,no
930125809838448640,yes
930125626715049984,no
930124960550539266,no
930124857454530560,no
930123287287468032,no
930122788123312130,no
930122648117489664,no
930122475702312961,yes
930122200841154562,yes
930121254367047681,yes
930120932936634370,yes
930120374393737222,no
930119394948272128,no
930119337809272832,no
930119268733157381,no
930119152630665216,no
930118569282678785,no
930117406336397312,no
930116671431434241,no
930113425648340995,yes
930112447826014214,no
930111989023756288,no
930111255376838657,no
930110298136240130,yes
930109924511768576,no
930108389195239424,yes
930107712486215680,no
930107386550996992,no
930107218673971200,no
930107196758732800,yes
930104503491276801,no
930104378631032837,no
930102612011225091,no
930102149706547202,yes
930100329454153728,no
930095419991953408,no
930095186289528833,no
930094691680440325,yes
930094252020953088,no
930092815807406080,yes
930092801852891136,no
930092034739798016,yes
930091266649546752,yes
930091084897771520,no
930090949237145600,yes
930090423984332801,yes
930089901072232448,no
930088579258290176,yes
930087484758941699,no
930087132139532290,no
930085580301627392,no
930084946416488449,yes
930084842091548673,no
930084789889224704,yes
930084612730249217,yes
930084587639844865,yes
930083349691076608,yes
930083167305977856,yes
930082148144615425,no
930082105547161600,yes
930079169211518977,no
930077006657617920,yes
930074580286365696,no
930073292286853122,no
930072638998941698,no
930072481448251393,yes
930071717350985728,no
930071509611270144,no
930071052771905537,no
930069737798885376,no
930068216260333568,no
930068032298381312,no
930067214933348352,yes
930065109904494592,no
930064905209860096,no
930062483368435712,yes
930062114928185345,yes
930061515268468737,yes
930061380971106304,no
930061363367628801,no
930060573986959360,no
930059768269504513,no
930059298092314624,no
930058635048349696,yes
930058126774108160,no
930057061471281153,yes
930055896146874369,no
930055727141539850,no
930055000843325445,no
930054457928404992,yes
930053367010873345,yes
930053053046312960,no
930051641117732864,no
930050984201424896,no
930050942577397760,yes
930049287832076288,no
930047539973410821,no
930045809026064385,no
930044115160465408,no
930041540646449153,no
930040308737495040,yes
930039627880239104,no
930038901502246912,no
930038641396764672,no
930037468077883393,no
930037146613899264,no
930035987387994112,no
930035928407642112,yes
930035034412609537,yes
930033685138673664,no
930033522051571712,yes
930031374010077184,yes
930031186365374465,no
930028251984089088,yes
930027936207589376,yes
930027543771697152,yes
930027118649659393,no
930026942396592129,yes
930024639862099968,yes
930024299162980352,no
930023766368968704,no
930023617978683392,no
930023367352209408,no
930021842634584064,no
930021808866250752,no
930021667686047746,yes
930019724934680576,yes
930017760071028737,yes
930017509130100742,no
930017260386865152,no
930015767608913920,no
930014767045120000,no
930014150209699840,no
930013825780387841,no
930013092804792321,yes
930012966224908288,no
930011624924119040,yes
930011359932186624,yes
930011169565405184,no
930008142439702529,yes
930007404959490049,no
930006477871476736,no
930005266271219713,no
930004814393761792,yes
930002404019523584,yes
930002137731526656,no
930001355955212288,no
930000977448591360,no
929996367963066368,no
929995558915395584,no
929994460699734016,yes
929992595635351552,no
929992378877964288,yes
929991751275810816,yes
929991389194178560,no
929991138857111552,no
929990519605915648,no
929988139128623104,no
929986644639436800,no
929983753874825216,no
929983624572698624,yes
929983533770248193,no
929982644804349952,yes
929982080448155648,no
929981482529099777,no
929980723309809664,no
929980139789791232,no
929978433257525250,no
929977291215695872,no
929976193394372608,yes
929974178454822912,yes
929972352129163265,no
929970998820122624,no
929970073816707072,no
929968866750373889,no
929968030779658242,no
929967132804345856,yes
929965928187596800,no
929961592413974528,no
929960107361828865,no
929959788477337601,yes
929959559900356608,no
929959079358976000,yes
929958904339030016,no
929958888442654720,no
929957844991881216,yes
929956579713126400,no
929956561560244224,no
929956559739908096,yes
929954359097643008,no
929950480842874880,yes
929950477801934848,no
929947649352101888,no
929947605085376512,no
929946405606711297,no
929946322907607041,no
929946071220015104,yes
929945658584387584,no
929945544230924289,no
929945509070024704,no
929943927859408897,yes
929943903238787072,no
929942581651427328,no
929942166801125378,no
929940894752657408,yes
929939176346267648,no
929938900151390208,no
929938054097375232,no
929937230508056576,no
929936752680341504,yes
929936005548912640,yes
929935533136142336,no
929934954221498369,yes
929934485780598784,yes
929932310518124549,no
929932271477514241,no
929931859076812801,yes
929931615979102211,no
929931001480073216,no
929930897088024576,no
929930744402673664,yes
929929568500289536,yes
929928800195969025,no
929928757195964417,yes
929928330337497088,no
929928222082510849,yes
929927984563310593,yes
929927475404124160,no
929926766608748544,no
929925609194774529,no
929925174245412864,yes
929924600619831298,yes
929923544938622978,no
929922238077460481,yes
929921801995603969,no
929921593987518464,no
929921524550852610,yes
929920351273979905,yes
929920190095220736,no
929920100785942535,no
929919538011009024,no
929919296540741634,no
929919293550137344,yes
929919273673293826,no
929919011634274305,yes
929918810769051649,no
929918459680608256,no
929918327933341696,no
929917933769412610,yes
929917061995880450,no
929916887487705090,no
929916805187096577,yes
929915797870383104,no
929915772125831168,yes
929913827902226432,no
929913231958855680,yes
929912806505410560,no
929912784548237312,no
929912712641024000,yes
929912605317222400,yes
929912449863647232,no
929910533838348290,yes
929909486525001728,yes
929909307684122624,yes
929908688105721856,no
929908561903341569,no
929907918086033408,no
929906762286862336,no
929906519688339456,no
929906243417845762,yes
929905939590807552,yes
929905844539592704,no
929905820590133253,yes
929900596232060930,yes
929900126478503937,no
929899463518408705,yes
929898882384965632,yes
929898004907282433,no
929896671009476613,no
929895895470141441,yes
929894740547526656,no
929893748527583233,yes
929893650380795904,no
929893530167803905,yes
929890850401849344,yes
929888956769910784,yes
929888220250300418,yes
929886639844757504,no
929881970242408449,no
929878684516810752,no
929874856736206848,yes
929873356501016577,no
929869628087472129,no
929867127909175296,yes
929864291552985091,no
929860941746966528,yes
929860907060092928,no
929860815183908864,no
929860622619209728,no
929859914692022273,no
929859339787161606,yes
929858435381956608,no
929857031623856129,no
929855350681014278,yes
929854562915246080,no
929852550517489670,yes
929852001005002752,no
929849206679986182,no
929847130671509505,no
929843729443278849,no
929841954912899077,no
929840896845189123,no
929839672058052608,no
929839546484908032,no
929837484296548359,no
929834825955139587,no
929834222084386819,no
929832459520413696,no
929832100722814986,yes
929831654797037568,no
929831519631405057,no
929830117425152000,no
929829487591731200,no
929828395650879491,no
929828277639884801,yes
929828106147450880,no
929827708674232321,no
929825436779057152,yes
929824469895532544,yes
929824076826374147,no
929823640832696320,no
929823578157125638,no
929822211216637952,no
929821983642136576,yes
929820989827026944,yes
929820940569141248,no
929820831466827776,no
929820671093374977,yes
929819356162293760,yes
929819338235895808,no
929819120966791168,no
929818949046493184,no
929817801208090625,no
929817606353293312,no
929816687926444037,no
929816195469111296,no
929815741708361728,yes
929814958488961025,yes
929813887788216320,no
929811000899010561,no
929810849199423490,no
929810403080724481,no
929810023668178945,no
929808066681458690,no
929808014575628297,no
929807357101723648,no
929807062451793927,no
929807025898508288,no
929806914023755776,no
929806607332118531,no
929805395174023173,no
929805382092025856,no
929805081255477249,no
929804589871673344,no
929804327392342021,no
929804073938948097,no
929804030884409344,no
929803354733252610,no
929802783129300992,no
929802739323981824,no
929802318660464640,no
929801102605897728,no
929800785701031937,no
929800438974738437,no
929799397935865856,no
929799182126321664,yes
929799020381458434,no
929799007924293634,yes
929798743532146688,no
929798659570585603,no
929798550636126209,no
929798256451874816,yes
929798254140755981,no
929797825176768512,no
929797500671799298,no
929797342118674432,no
929797106105241600,no
929796576410775552,no
929796532836159489,no
929796466473828353,no
929796420076371968,no
929796111866482689,no
929795476530106368,no
929795288457515011,no
929795056856387584,no
929794994092871680,no
929794970705453057,no
929794918507302913,no
929794805525250050,no
929793668923486209,no
929793150083911681,no
929793109524918274,no
929792332844716032,no
929792299336388608,yes
929792214917664768,no
929792035913056256,yes
929791968766443520,yes
929791752826998787,no
929791496391237632,no
929791410722693120,no
929790369067347968,yes
929788449393082368,no
929788248993550336,yes
929787969682264064,no
929786730596716544,no
929786722229112839,no
929786652569903104,no
929786624489279488,no
929786596265807872,no
929786178945060866,no
929785928947822594,no
929785614387556354,no
929785137985916931,no
929785020990058497,no
929784844892164097,yes
929784791548833792,no
929784638146600961,no
929784606215299073,no
929784605825294336,no
929784585717800960,no
929784369786638336,no
929784192099119104,yes
929784083366010880,no
929783995071688704,no
929783921386180608,yes
929783617148080129,no
929783228440903685,yes
929782945237426182,no
929782720762347520,no
929782598255153154,no
929782591993057280,no
929782491468070912,no
929782491254321152,no
929782454998700033,no
929782352670351360,no
929782164689969152,no
929782041167781889,no
929782034767269888,no
929781993935638528,no
929781660698202117,no
929781132069101568,no
929779389386121216,no
929778730511355909,no
929776872988307456,no
929776564744663040,no
929775034838732800,yes
929774454456102913,no
929774313330405376,yes
929773990368956416,no
929773097758134273,yes
929772796288356353,no
929772614561751040,yes
929771249957507072,no
929769888356302848,no
929767271442075648,yes
929766316000665601,no
929764436650405888,no
929763840136445953,no
929763492449718273,no
929762736996839424,no
929761766946598912,yes
929761712168947712,no
929760994959564800,no
929760467693731840,yes
929759378265329664,no
929759077684711425,yes
929757419365904384,no
929757127563988992,no
929756048419848198,no
929755281587875840,no
929753942174597120,no
929753777946624001,no
929753155285504002,yes
929753113988300800,no
929752851106103301,no
929752595882704896,no
929751531125133314,no
929749916880199680,no
929747374502826000,no
929745662190727168,no
929744577455673344,no
929744441765744640,no
929743684597317632,no
929743177673859072,yes
929742861045764097,no
929742359478317056,no
929741591862022145,no
929741480259997696,no
929741054198329345,no
929740711611764736,no
929740276716912640,yes
929740262502309888,yes
929739638599757824,yes
929739100315439105,no
929739098826465280,no
929739032073994240,no
929738874787594247,no
929738396683177984,no
929736899626971136,no
929734788193443840,no
929734490754355201,no
929733245251608576,no
929731681191448577,yes
929730556073353222,yes
929730488096444417,yes
929729152399310849,yes
929728877542420482,yes
929728597765558272,no
929728166754750464,no
929727206607216640,no
929726208027381760,no
929725442860429312,no
929725081139466240,no
929724794970492928,no
929723955195281408,no
929722251837980673,no
929721820093263872,no
929721814867218432,no
929721615587344387,no
929718175436034048,no
929714665147559936,no
929712809667162113,yes
929711333171482625,no
929710659964755968,yes
929710425863749633,no
929710075668811776,no
929707417709039616,no
929705075857068032,yes
929702291766161411,yes
929701818287960064,no
929699565200166912,no
929693511678492672,no
929693089500991488,no
929692326175346688,no
929691977670676482,no
929691361024118784,no
929690583286865921,no
929689364334088193,no
929688736786415616,yes
929688089072676864,yes
929687826328899584,no
929687130825220096,yes
929686914973818880,no
929685213197848576,yes
929681261416894467,yes
929680205060468737,no
929679693737021440,no
929679462408519681,no
929678796558618624,no
929678791336714240,no
929677630793805824,no
929675487487627264,yes
